ÇinTemp,InHumid,outTemp,outHumid,DoorStatus,PowerStatus,ConsumoElectrico,CompressorStatus,Vibration,Timestamp,flag_mantenimiento
7.39,77.01,26.94,71.76,DoorOPEN,PowerON,128.47,CompressorON,0.34,Wednesday 01.01.2025 -- 05:18:45,0
5.23,46.96,28.15,78.58,DoorCLOSED,PowerON,48.81,CompressorOFF,0.41,Wednesday 01.01.2025 -- 05:18:50,0
11.7,83.23,25.73,76.83,DoorCLOSED,PowerON,181.78,CompressorON,1.06,Wednesday 01.01.2025 -- 05:18:55,1
2.44,68.82,24.14,86.5,DoorCLOSED,PowerON,98.2,CompressorON,0.33,Wednesday 01.01.2025 -- 05:19:00,0
5.71,49.71,31.99,70.37,DoorCLOSED,PowerON,127.72,CompressorON,0.35,Wednesday 01.01.2025 -- 05:19:05,0
3.64,49.41,24.87,78.49,DoorCLOSED,PowerON,45.7,CompressorOFF,0.14,Wednesday 01.01.2025 -- 05:19:10,0
4.35,58.2,30.03,61.61,DoorCLOSED,PowerON,53.74,CompressorOFF,0.11,Wednesday 01.01.2025 -- 05:19:15,0
2.16,61.34,31.81,80.9,DoorCLOSED,PowerON,106.02,CompressorON,0.3,Wednesday 01.01.2025 -- 05:19:20,0
4.52,58.84,18.56,64.1,DoorCLOSED,PowerON,45.73,CompressorOFF,0.19,Wednesday 01.01.2025 -- 05:19:25,0
4.1,55.02,28.34,76.58,DoorCLOSED,PowerON,92.73,CompressorON,0.22,Wednesday 01.01.2025 -- 05:19:30,0
3.52,48.73,23.03,80.13,DoorCLOSED,PowerON,94.4,CompressorON,0.08,Wednesday 01.01.2025 -- 05:19:35,0
3.27,51.97,24.59,75.67,DoorCLOSED,PowerON,101.55,CompressorON,0.27,Wednesday 01.01.2025 -- 05:19:40,0
7.93,58.76,28.41,53.61,DoorCLOSED,PowerON,24.71,CompressorOFF,0.09,Wednesday 01.01.2025 -- 05:19:45,0
4.98,54.34,30.42,76.95,DoorCLOSED,PowerON,58.92,CompressorOFF,0.44,Wednesday 01.01.2025 -- 05:19:50,0
1.84,73.34,29.74,68.58,DoorCLOSED,PowerON,101.21,CompressorON,0.4,Wednesday 01.01.2025 -- 05:19:55,0
3.3,59.89,22.56,81.84,DoorCLOSED,PowerON,95.37,CompressorON,0.76,Wednesday 01.01.2025 -- 05:20:00,0
5.55,50.73,27.47,72.95,DoorCLOSED,PowerON,24.27,CompressorOFF,0.39,Wednesday 01.01.2025 -- 05:20:05,0
4.19,66.57,22.86,65.77,DoorCLOSED,PowerON,137.51,CompressorON,0.26,Wednesday 01.01.2025 -- 05:20:10,0
3.66,57.22,26.96,74.44,DoorCLOSED,PowerON,48.96,CompressorOFF,0.41,Wednesday 01.01.2025 -- 05:20:15,0
3.09,52.49,22.12,55.62,DoorCLOSED,PowerON,95.21,CompressorON,0.44,Wednesday 01.01.2025 -- 05:20:20,0
3.05,66.52,22.19,74.82,DoorCLOSED,PowerON,42.36,CompressorOFF,0.32,Wednesday 01.01.2025 -- 05:20:25,0
2.24,52.18,25.39,75.12,DoorCLOSED,PowerON,122.54,CompressorON,0.03,Wednesday 01.01.2025 -- 05:20:30,0
2.56,68.54,30.31,62.41,DoorCLOSED,PowerON,139.7,CompressorON,0.24,Wednesday 01.01.2025 -- 05:20:35,0
2.19,52.69,21.05,51.83,DoorCLOSED,PowerON,91.0,CompressorON,1.2,Wednesday 01.01.2025 -- 05:20:40,0
4.71,72.17,27.65,54.25,DoorCLOSED,PowerON,39.17,CompressorOFF,0.3,Wednesday 01.01.2025 -- 05:20:45,0
3.28,73.83,28.61,72.73,DoorCLOSED,PowerON,127.97,CompressorON,0.33,Wednesday 01.01.2025 -- 05:20:50,0
3.38,55.5,28.32,76.97,DoorCLOSED,PowerON,111.4,CompressorON,0.21,Wednesday 01.01.2025 -- 05:20:55,0
5.47,55.3,25.29,74.42,DoorCLOSED,PowerON,134.59,CompressorON,0.14,Wednesday 01.01.2025 -- 05:21:00,0
4.11,58.59,24.24,62.95,DoorCLOSED,PowerON,142.47,CompressorON,0.31,Wednesday 01.01.2025 -- 05:21:05,0
3.55,64.6,21.67,71.2,DoorCLOSED,PowerON,135.17,CompressorON,0.35,Wednesday 01.01.2025 -- 05:21:10,0
3.2,73.78,19.74,66.37,DoorCLOSED,PowerON,120.65,CompressorON,0.42,Wednesday 01.01.2025 -- 05:21:15,0
3.89,49.61,28.82,74.89,DoorCLOSED,PowerON,28.64,CompressorOFF,0.39,Wednesday 01.01.2025 -- 05:21:20,0
8.52,76.76,27.44,72.98,DoorOPEN,PowerON,199.9,CompressorON,1.31,Wednesday 01.01.2025 -- 05:21:25,1
2.39,47.46,27.06,53.83,DoorCLOSED,PowerON,103.11,CompressorON,0.35,Wednesday 01.01.2025 -- 05:21:30,0
3.53,73.07,24.3,69.72,DoorCLOSED,PowerON,29.15,CompressorOFF,0.03,Wednesday 01.01.2025 -- 05:21:35,0
3.86,47.52,31.93,58.86,DoorCLOSED,PowerON,159.67,CompressorON,1.03,Wednesday 01.01.2025 -- 05:21:40,0
3.32,46.75,27.91,51.73,DoorCLOSED,PowerON,115.04,CompressorON,0.17,Wednesday 01.01.2025 -- 05:21:45,0
3.06,73.0,27.53,74.37,DoorCLOSED,PowerON,111.31,CompressorON,0.06,Wednesday 01.01.2025 -- 05:21:50,0
4.94,57.44,26.11,61.89,DoorCLOSED,PowerON,35.74,CompressorOFF,0.3,Wednesday 01.01.2025 -- 05:21:55,0
6.82,86.6,34.59,63.12,DoorCLOSED,PowerON,229.75,CompressorON,1.15,Wednesday 01.01.2025 -- 05:22:00,1
4.09,49.24,18.66,78.98,DoorCLOSED,PowerON,117.31,CompressorON,0.32,Wednesday 01.01.2025 -- 05:22:05,0
4.58,80.93,25.03,72.56,DoorOPEN,PowerON,132.4,CompressorON,0.19,Wednesday 01.01.2025 -- 05:22:10,0
6.34,73.88,22.68,57.37,DoorOPEN,PowerON,108.58,CompressorON,0.07,Wednesday 01.01.2025 -- 05:22:15,0
2.23,74.83,22.55,57.98,DoorCLOSED,PowerON,142.67,CompressorON,1.25,Wednesday 01.01.2025 -- 05:22:20,0
4.25,74.12,19.33,76.44,DoorCLOSED,PowerON,38.23,CompressorOFF,0.14,Wednesday 01.01.2025 -- 05:22:25,0
3.0,49.9,23.68,66.92,DoorCLOSED,PowerON,24.99,CompressorOFF,0.18,Wednesday 01.01.2025 -- 05:22:30,0
3.64,49.03,18.67,83.19,DoorCLOSED,PowerON,45.79,CompressorOFF,0.03,Wednesday 01.01.2025 -- 05:22:35,0
7.53,73.56,25.56,54.38,DoorOPEN,PowerON,148.72,CompressorON,0.39,Wednesday 01.01.2025 -- 05:22:40,0
6.5,56.81,24.8,87.62,DoorCLOSED,PowerON,123.64,CompressorON,0.17,Wednesday 01.01.2025 -- 05:22:45,0
9.58,86.42,33.25,72.3,DoorCLOSED,PowerON,190.11,CompressorOFF,0.89,Wednesday 01.01.2025 -- 05:22:50,1
6.22,64.54,29.69,60.59,DoorOPEN,PowerON,150.98,CompressorON,0.08,Wednesday 01.01.2025 -- 05:22:55,0
1.99,51.12,29.94,57.89,DoorCLOSED,PowerON,97.51,CompressorON,0.61,Wednesday 01.01.2025 -- 05:23:00,0
2.21,65.19,28.25,79.29,DoorCLOSED,PowerON,156.7,CompressorON,0.39,Wednesday 01.01.2025 -- 05:23:05,0
2.45,69.72,21.97,76.0,DoorCLOSED,PowerON,108.92,CompressorON,0.32,Wednesday 01.01.2025 -- 05:23:10,0
4.18,62.26,26.08,53.11,DoorCLOSED,PowerON,172.98,CompressorON,0.3,Wednesday 01.01.2025 -- 05:23:15,0
10.24,76.35,27.88,91.34,DoorCLOSED,PowerON,222.03,CompressorOFF,1.04,Wednesday 01.01.2025 -- 05:23:20,1
6.68,70.42,20.8,77.46,DoorCLOSED,PowerON,42.33,CompressorOFF,0.16,Wednesday 01.01.2025 -- 05:23:25,0
2.18,46.97,31.3,75.1,DoorCLOSED,PowerON,118.28,CompressorON,0.37,Wednesday 01.01.2025 -- 05:23:30,0
3.06,45.16,20.01,57.25,DoorCLOSED,PowerON,28.37,CompressorOFF,0.13,Wednesday 01.01.2025 -- 05:23:35,0
4.14,49.89,29.61,86.15,DoorCLOSED,PowerON,28.87,CompressorOFF,0.31,Wednesday 01.01.2025 -- 05:23:40,0
3.63,67.74,18.57,58.73,DoorCLOSED,PowerON,159.05,CompressorON,0.26,Wednesday 01.01.2025 -- 05:23:45,0
3.97,69.24,21.61,87.65,DoorCLOSED,PowerON,102.34,CompressorON,0.39,Wednesday 01.01.2025 -- 05:23:50,0
4.66,65.1,19.93,88.26,DoorCLOSED,PowerON,33.35,CompressorOFF,0.11,Wednesday 01.01.2025 -- 05:23:55,0
2.67,65.88,21.04,81.06,DoorCLOSED,PowerON,115.78,CompressorON,0.51,Wednesday 01.01.2025 -- 05:24:00,0
3.93,69.63,23.98,72.94,DoorCLOSED,PowerON,125.49,CompressorON,0.36,Wednesday 01.01.2025 -- 05:24:05,0
4.07,52.36,19.11,56.67,DoorCLOSED,PowerON,100.62,CompressorON,1.13,Wednesday 01.01.2025 -- 05:24:10,0
3.76,50.25,18.53,53.15,DoorCLOSED,PowerON,55.38,CompressorOFF,0.18,Wednesday 01.01.2025 -- 05:24:15,0
5.81,59.54,23.79,74.76,DoorCLOSED,PowerON,94.63,CompressorON,0.25,Wednesday 01.01.2025 -- 05:24:20,0
5.48,69.6,28.52,78.93,DoorCLOSED,PowerON,29.68,CompressorOFF,0.11,Wednesday 01.01.2025 -- 05:24:25,0
3.79,50.02,23.94,63.51,DoorCLOSED,PowerON,34.2,CompressorOFF,0.09,Wednesday 01.01.2025 -- 05:24:30,0
3.57,53.85,21.8,66.69,DoorCLOSED,PowerON,53.26,CompressorOFF,0.36,Wednesday 01.01.2025 -- 05:24:35,0
4.46,51.97,22.51,73.76,DoorCLOSED,PowerON,36.45,CompressorOFF,0.25,Wednesday 01.01.2025 -- 05:24:40,0
1.96,72.85,24.09,56.7,DoorCLOSED,PowerON,151.53,CompressorON,0.3,Wednesday 01.01.2025 -- 05:24:45,0
4.25,53.38,23.46,55.36,DoorCLOSED,PowerON,45.05,CompressorOFF,0.13,Wednesday 01.01.2025 -- 05:24:50,0
2.21,65.5,27.41,78.61,DoorCLOSED,PowerON,108.67,CompressorON,0.09,Wednesday 01.01.2025 -- 05:24:55,0
5.06,64.68,18.01,75.14,DoorCLOSED,PowerON,32.05,CompressorOFF,0.13,Wednesday 01.01.2025 -- 05:25:00,0
4.69,55.65,20.37,81.82,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.31,Wednesday 01.01.2025 -- 05:25:05,0
3.82,50.93,25.96,61.34,DoorCLOSED,PowerON,159.51,CompressorON,0.09,Wednesday 01.01.2025 -- 05:25:10,0
5.4,52.68,21.25,89.51,DoorCLOSED,PowerON,104.11,CompressorON,0.43,Wednesday 01.01.2025 -- 05:25:15,0
9.53,87.26,29.08,86.39,DoorOPEN,PowerON,180.33,CompressorON,1.19,Wednesday 01.01.2025 -- 05:25:20,1
3.37,56.75,25.97,55.89,DoorCLOSED,PowerON,43.15,CompressorOFF,0.19,Wednesday 01.01.2025 -- 05:25:25,0
3.13,72.24,29.11,56.2,DoorCLOSED,PowerON,104.83,CompressorON,0.25,Wednesday 01.01.2025 -- 05:25:30,0
4.89,48.74,21.88,58.21,DoorCLOSED,PowerON,56.43,CompressorOFF,0.42,Wednesday 01.01.2025 -- 05:25:35,0
5.33,68.71,25.94,86.32,DoorCLOSED,PowerON,39.67,CompressorOFF,0.27,Wednesday 01.01.2025 -- 05:25:40,0
2.72,57.96,21.18,87.36,DoorCLOSED,PowerON,111.54,CompressorON,0.41,Wednesday 01.01.2025 -- 05:25:45,0
3.47,45.51,31.29,82.63,DoorCLOSED,PowerON,111.23,CompressorON,0.45,Wednesday 01.01.2025 -- 05:25:50,0
6.93,72.76,31.29,65.44,DoorOPEN,PowerON,114.42,CompressorON,0.14,Wednesday 01.01.2025 -- 05:25:55,0
4.85,62.12,18.78,66.59,DoorOPEN,PowerON,101.61,CompressorON,0.04,Wednesday 01.01.2025 -- 05:26:00,0
4.19,53.2,22.4,68.24,DoorCLOSED,PowerON,58.44,CompressorOFF,0.14,Wednesday 01.01.2025 -- 05:26:05,0
2.77,73.28,21.14,50.69,DoorCLOSED,PowerON,117.93,CompressorON,0.09,Wednesday 01.01.2025 -- 05:26:10,0
3.39,65.55,25.99,73.94,DoorCLOSED,PowerON,158.88,CompressorON,0.22,Wednesday 01.01.2025 -- 05:26:15,0
5.46,65.06,27.94,71.92,DoorCLOSED,PowerON,98.91,CompressorON,0.35,Wednesday 01.01.2025 -- 05:26:20,0
5.17,72.43,25.27,78.17,DoorCLOSED,PowerON,53.27,CompressorOFF,0.07,Wednesday 01.01.2025 -- 05:26:25,0
2.5,45.85,26.57,63.91,DoorCLOSED,PowerON,106.93,CompressorON,0.37,Wednesday 01.01.2025 -- 05:26:30,0
5.1,64.05,19.72,62.33,DoorCLOSED,PowerON,42.14,CompressorOFF,0.12,Wednesday 01.01.2025 -- 05:26:35,0
3.62,56.98,18.18,51.28,DoorCLOSED,PowerON,185.54,CompressorON,0.37,Wednesday 01.01.2025 -- 05:26:40,0
3.66,51.69,21.91,67.85,DoorCLOSED,PowerON,124.01,CompressorON,0.11,Wednesday 01.01.2025 -- 05:26:45,0
2.78,56.37,21.98,55.98,DoorCLOSED,PowerON,131.48,CompressorON,0.39,Wednesday 01.01.2025 -- 05:26:50,0
2.46,59.99,27.25,76.55,DoorCLOSED,PowerON,114.35,CompressorON,0.31,Wednesday 01.01.2025 -- 05:26:55,0
5.33,47.67,24.06,65.61,DoorCLOSED,PowerON,49.28,CompressorOFF,0.4,Wednesday 01.01.2025 -- 05:27:00,0
4.42,61.63,26.15,59.72,DoorCLOSED,PowerON,49.89,CompressorOFF,0.02,Wednesday 01.01.2025 -- 05:27:05,0
7.78,86.16,26.15,78.82,DoorCLOSED,PowerON,213.71,CompressorON,1.26,Wednesday 01.01.2025 -- 05:27:10,1
7.62,68.48,27.17,73.85,DoorCLOSED,PowerON,39.95,CompressorOFF,0.32,Wednesday 01.01.2025 -- 05:27:15,0
3.71,48.58,26.12,77.87,DoorCLOSED,PowerON,194.44,CompressorON,0.41,Wednesday 01.01.2025 -- 05:27:20,0
4.6,68.48,19.64,86.11,DoorCLOSED,PowerON,28.01,CompressorOFF,0.33,Wednesday 01.01.2025 -- 05:27:25,0
5.81,50.89,23.58,50.27,DoorCLOSED,PowerON,142.73,CompressorON,0.2,Wednesday 01.01.2025 -- 05:27:30,0
11.29,85.8,28.93,90.1,DoorCLOSED,PowerON,205.46,CompressorOFF,1.27,Wednesday 01.01.2025 -- 05:27:35,1
6.86,72.27,28.85,60.16,DoorOPEN,PowerON,136.81,CompressorON,0.15,Wednesday 01.01.2025 -- 05:27:40,0
2.65,67.32,25.33,87.69,DoorCLOSED,PowerON,133.13,CompressorON,0.28,Wednesday 01.01.2025 -- 05:27:45,0
3.69,52.92,25.4,74.56,DoorCLOSED,PowerON,128.45,CompressorON,0.31,Wednesday 01.01.2025 -- 05:27:50,0
2.79,57.32,31.26,64.0,DoorCLOSED,PowerON,110.3,CompressorON,0.15,Wednesday 01.01.2025 -- 05:27:55,0
5.46,61.41,29.63,83.75,DoorOPEN,PowerON,90.37,CompressorON,0.43,Wednesday 01.01.2025 -- 05:28:00,0
4.87,52.46,23.58,54.8,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.28,Wednesday 01.01.2025 -- 05:28:05,0
3.77,63.29,27.57,76.06,DoorCLOSED,PowerON,140.22,CompressorON,0.29,Wednesday 01.01.2025 -- 05:28:10,0
5.24,79.78,31.75,57.89,DoorOPEN,PowerON,153.04,CompressorON,0.86,Wednesday 01.01.2025 -- 05:28:15,0
3.23,49.39,28.49,81.2,DoorCLOSED,PowerON,32.25,CompressorOFF,0.07,Wednesday 01.01.2025 -- 05:28:20,0
3.24,54.82,27.52,87.25,DoorCLOSED,PowerON,149.42,CompressorON,0.25,Wednesday 01.01.2025 -- 05:28:25,0
3.98,49.52,23.4,89.45,DoorCLOSED,PowerON,159.34,CompressorON,0.06,Wednesday 01.01.2025 -- 05:28:30,0
6.94,72.41,25.05,61.19,DoorOPEN,PowerON,119.07,CompressorON,0.26,Wednesday 01.01.2025 -- 05:28:35,0
2.68,51.89,30.09,50.6,DoorCLOSED,PowerON,104.28,CompressorON,0.23,Wednesday 01.01.2025 -- 05:28:40,0
3.15,56.52,23.27,83.25,DoorCLOSED,PowerON,46.36,CompressorOFF,0.34,Wednesday 01.01.2025 -- 05:28:45,0
2.69,63.62,22.05,88.32,DoorCLOSED,PowerON,116.64,CompressorON,0.3,Wednesday 01.01.2025 -- 05:28:50,0
3.07,72.06,18.95,65.98,DoorCLOSED,PowerON,55.71,CompressorOFF,0.1,Wednesday 01.01.2025 -- 05:28:55,0
3.15,52.97,18.01,54.73,DoorCLOSED,PowerON,140.42,CompressorON,0.25,Wednesday 01.01.2025 -- 05:29:00,0
5.79,61.96,18.56,79.91,DoorOPEN,PowerON,109.96,CompressorON,0.45,Wednesday 01.01.2025 -- 05:29:05,0
5.33,50.7,28.37,72.38,DoorCLOSED,PowerON,47.0,CompressorOFF,0.41,Wednesday 01.01.2025 -- 05:29:10,0
10.51,87.98,27.99,72.71,DoorOPEN,PowerON,233.43,CompressorON,0.85,Wednesday 01.01.2025 -- 05:29:15,1
2.63,51.59,22.3,78.39,DoorCLOSED,PowerON,130.28,CompressorON,0.7,Wednesday 01.01.2025 -- 05:29:20,0
4.12,74.34,25.15,78.37,DoorCLOSED,PowerON,92.41,CompressorON,0.43,Wednesday 01.01.2025 -- 05:29:25,0
3.03,59.91,24.18,88.44,DoorCLOSED,PowerON,130.2,CompressorON,0.17,Wednesday 01.01.2025 -- 05:29:30,0
3.85,71.01,26.78,68.34,DoorCLOSED,PowerON,146.38,CompressorON,0.28,Wednesday 01.01.2025 -- 05:29:35,0
3.63,64.55,30.75,75.76,DoorCLOSED,PowerON,30.3,CompressorOFF,0.11,Wednesday 01.01.2025 -- 05:29:40,0
3.02,68.25,27.49,69.37,DoorCLOSED,PowerON,42.85,CompressorOFF,0.34,Wednesday 01.01.2025 -- 05:29:45,0
7.92,55.55,20.71,52.22,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.38,Wednesday 01.01.2025 -- 05:29:50,0
3.99,63.32,19.48,85.81,DoorCLOSED,PowerON,116.75,CompressorON,0.04,Wednesday 01.01.2025 -- 05:29:55,0
4.01,57.07,26.08,89.89,DoorCLOSED,PowerON,121.57,CompressorON,0.45,Wednesday 01.01.2025 -- 05:30:00,0
7.4,69.13,25.26,89.15,DoorCLOSED,PowerON,31.05,CompressorOFF,0.39,Wednesday 01.01.2025 -- 05:30:05,0
2.69,58.37,22.64,85.91,DoorCLOSED,PowerON,131.45,CompressorON,0.37,Wednesday 01.01.2025 -- 05:30:10,0
2.11,67.58,19.21,52.21,DoorCLOSED,PowerON,157.47,CompressorON,0.41,Wednesday 01.01.2025 -- 05:30:15,0
3.6,61.77,20.62,87.64,DoorCLOSED,PowerON,114.04,CompressorON,0.22,Wednesday 01.01.2025 -- 05:30:20,0
5.01,61.37,28.36,75.94,DoorCLOSED,PowerON,46.71,CompressorOFF,0.26,Wednesday 01.01.2025 -- 05:30:25,0
4.51,62.28,18.9,74.21,DoorCLOSED,PowerON,56.16,CompressorOFF,0.28,Wednesday 01.01.2025 -- 05:30:30,0
2.35,70.97,19.15,57.19,DoorCLOSED,PowerON,113.52,CompressorON,0.15,Wednesday 01.01.2025 -- 05:30:35,0
4.19,60.45,22.41,51.72,DoorCLOSED,PowerON,37.51,CompressorOFF,0.29,Wednesday 01.01.2025 -- 05:30:40,0
3.94,55.7,28.29,53.44,DoorCLOSED,PowerON,118.97,CompressorON,0.87,Wednesday 01.01.2025 -- 05:30:45,0
5.0,72.9,30.45,87.72,DoorCLOSED,PowerON,158.81,CompressorON,0.27,Wednesday 01.01.2025 -- 05:30:50,0
3.09,45.1,23.51,70.0,DoorCLOSED,PowerON,28.14,CompressorOFF,0.08,Wednesday 01.01.2025 -- 05:30:55,0
3.69,54.63,29.85,68.04,DoorCLOSED,PowerON,111.19,CompressorON,0.15,Wednesday 01.01.2025 -- 05:31:00,0
11.59,91.66,29.6,78.09,DoorCLOSED,PowerON,201.8,CompressorON,1.3,Wednesday 01.01.2025 -- 05:31:05,1
3.95,68.09,22.74,69.45,DoorCLOSED,PowerON,48.57,CompressorOFF,0.44,Wednesday 01.01.2025 -- 05:31:10,0
6.78,80.81,27.99,62.13,DoorCLOSED,PowerON,243.04,CompressorOFF,1.24,Wednesday 01.01.2025 -- 05:31:15,1
6.82,84.12,26.77,84.4,DoorCLOSED,PowerON,205.82,CompressorOFF,0.84,Wednesday 01.01.2025 -- 05:31:20,1
4.75,56.02,23.57,63.23,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.04,Wednesday 01.01.2025 -- 05:31:25,0
2.1,59.25,27.81,77.68,DoorCLOSED,PowerON,108.78,CompressorON,0.9,Wednesday 01.01.2025 -- 05:31:30,0
8.61,81.36,26.73,68.6,DoorCLOSED,PowerON,227.99,CompressorON,1.0,Wednesday 01.01.2025 -- 05:31:35,1
3.92,49.11,26.64,68.81,DoorCLOSED,PowerON,148.49,CompressorON,0.44,Wednesday 01.01.2025 -- 05:31:40,0
3.64,61.18,28.55,77.25,DoorCLOSED,PowerON,22.43,CompressorOFF,0.03,Wednesday 01.01.2025 -- 05:31:45,0
3.7,65.87,26.79,61.94,DoorCLOSED,PowerON,20.4,CompressorOFF,0.07,Wednesday 01.01.2025 -- 05:31:50,0
6.19,60.72,20.49,87.33,DoorOPEN,PowerON,133.01,CompressorON,0.44,Wednesday 01.01.2025 -- 05:31:55,0
2.37,48.24,20.78,69.79,DoorCLOSED,PowerON,93.42,CompressorON,0.53,Wednesday 01.01.2025 -- 05:32:00,0
4.07,59.62,26.56,81.2,DoorCLOSED,PowerON,22.47,CompressorOFF,0.32,Wednesday 01.01.2025 -- 05:32:05,0
2.13,66.77,23.14,85.75,DoorCLOSED,PowerON,155.9,CompressorON,0.26,Wednesday 01.01.2025 -- 05:32:10,0
2.56,71.09,28.01,50.86,DoorCLOSED,PowerON,109.53,CompressorON,0.23,Wednesday 01.01.2025 -- 05:32:15,0
4.88,68.09,27.25,76.65,DoorCLOSED,PowerON,43.22,CompressorOFF,0.23,Wednesday 01.01.2025 -- 05:32:20,0
5.94,58.76,21.05,55.78,DoorCLOSED,PowerON,104.98,CompressorON,0.25,Wednesday 01.01.2025 -- 05:32:25,0
3.26,74.61,30.56,82.67,DoorCLOSED,PowerON,22.36,CompressorOFF,0.13,Wednesday 01.01.2025 -- 05:32:30,0
3.38,49.97,20.38,73.75,DoorCLOSED,PowerON,57.31,CompressorOFF,0.38,Wednesday 01.01.2025 -- 05:32:35,0
3.05,53.79,25.25,83.91,DoorCLOSED,PowerON,125.09,CompressorON,0.43,Wednesday 01.01.2025 -- 05:32:40,0
1.91,69.69,29.61,67.1,DoorCLOSED,PowerON,108.47,CompressorON,0.7,Wednesday 01.01.2025 -- 05:32:45,0
3.57,66.81,31.19,60.32,DoorCLOSED,PowerON,123.15,CompressorON,0.29,Wednesday 01.01.2025 -- 05:32:50,0
2.16,57.27,19.87,78.41,DoorCLOSED,PowerON,118.7,CompressorON,0.37,Wednesday 01.01.2025 -- 05:32:55,0
8.45,81.59,29.19,74.27,DoorOPEN,PowerON,118.03,CompressorON,0.31,Wednesday 01.01.2025 -- 05:33:00,0
5.5,64.17,29.56,56.76,DoorCLOSED,PowerON,39.51,CompressorOFF,0.2,Wednesday 01.01.2025 -- 05:33:05,0
4.63,63.04,24.2,56.44,DoorOPEN,PowerON,101.71,CompressorON,0.87,Wednesday 01.01.2025 -- 05:33:10,0
5.46,57.14,20.66,84.64,DoorCLOSED,PowerON,27.58,CompressorOFF,0.05,Wednesday 01.01.2025 -- 05:33:15,0
2.27,58.44,21.19,76.82,DoorCLOSED,PowerON,138.16,CompressorON,0.04,Wednesday 01.01.2025 -- 05:33:20,0
3.58,72.25,31.26,81.15,DoorCLOSED,PowerON,109.57,CompressorON,0.29,Wednesday 01.01.2025 -- 05:33:25,0
1.95,66.91,30.27,78.3,DoorCLOSED,PowerON,104.7,CompressorON,0.91,Wednesday 01.01.2025 -- 05:33:30,0
4.0,66.76,23.95,80.47,DoorCLOSED,PowerON,105.54,CompressorON,0.37,Wednesday 01.01.2025 -- 05:33:35,0
3.16,58.79,24.57,59.52,DoorCLOSED,PowerON,24.37,CompressorOFF,0.18,Wednesday 01.01.2025 -- 05:33:40,0
6.64,56.36,26.08,74.45,DoorCLOSED,PowerON,116.76,CompressorON,0.13,Wednesday 01.01.2025 -- 05:33:45,0
4.9,58.62,28.56,89.5,DoorCLOSED,PowerON,39.93,CompressorOFF,0.34,Wednesday 01.01.2025 -- 05:33:50,0
3.59,64.88,30.34,74.04,DoorCLOSED,PowerON,119.81,CompressorON,0.28,Wednesday 01.01.2025 -- 05:33:55,0
2.42,46.88,26.18,85.72,DoorCLOSED,PowerON,126.75,CompressorON,0.27,Wednesday 01.01.2025 -- 05:34:00,0
1.8,65.86,27.57,87.43,DoorCLOSED,PowerON,157.09,CompressorON,0.02,Wednesday 01.01.2025 -- 05:34:05,0
5.07,69.69,19.6,58.49,DoorCLOSED,PowerON,58.01,CompressorOFF,0.32,Wednesday 01.01.2025 -- 05:34:10,0
3.44,51.66,21.79,65.47,DoorCLOSED,PowerON,42.85,CompressorOFF,0.04,Wednesday 01.01.2025 -- 05:34:15,0
3.34,64.8,22.41,58.64,DoorCLOSED,PowerON,123.95,CompressorON,0.23,Wednesday 01.01.2025 -- 05:34:20,0
6.49,72.12,26.91,59.5,DoorOPEN,PowerON,120.0,CompressorON,1.06,Wednesday 01.01.2025 -- 05:34:25,0
4.07,57.23,23.02,70.46,DoorCLOSED,PowerON,137.52,CompressorON,0.32,Wednesday 01.01.2025 -- 05:34:30,0
7.74,76.77,28.6,70.94,DoorCLOSED,PowerON,240.21,CompressorON,0.84,Wednesday 01.01.2025 -- 05:34:35,1
3.19,45.56,18.27,83.75,DoorCLOSED,PowerON,41.22,CompressorOFF,0.41,Wednesday 01.01.2025 -- 05:34:40,0
3.61,67.45,21.18,66.79,DoorCLOSED,PowerON,42.28,CompressorOFF,0.4,Wednesday 01.01.2025 -- 05:34:45,0
3.11,73.88,30.81,71.76,DoorCLOSED,PowerON,93.38,CompressorON,0.06,Wednesday 01.01.2025 -- 05:34:50,0
4.0,59.47,31.59,88.48,DoorCLOSED,PowerON,25.66,CompressorOFF,0.4,Wednesday 01.01.2025 -- 05:34:55,0
5.86,72.55,31.52,57.62,DoorOPEN,PowerON,117.93,CompressorON,0.14,Wednesday 01.01.2025 -- 05:35:00,0
4.41,58.36,30.1,57.97,DoorCLOSED,PowerON,20.02,CompressorOFF,0.26,Wednesday 01.01.2025 -- 05:35:05,0
4.16,63.65,24.11,51.45,DoorOPEN,PowerON,111.73,CompressorON,0.37,Wednesday 01.01.2025 -- 05:35:10,0
4.02,56.35,19.02,82.04,DoorCLOSED,PowerON,48.82,CompressorOFF,0.25,Wednesday 01.01.2025 -- 05:35:15,0
2.98,69.06,25.88,53.63,DoorCLOSED,PowerON,96.97,CompressorON,0.08,Wednesday 01.01.2025 -- 05:35:20,0
4.07,63.37,26.18,50.77,DoorCLOSED,PowerON,178.17,CompressorON,0.06,Wednesday 01.01.2025 -- 05:35:25,0
3.35,46.23,23.87,76.15,DoorCLOSED,PowerON,113.14,CompressorON,0.13,Wednesday 01.01.2025 -- 05:35:30,0
